latitude,longitude,rwi,error
9.6549077,0.4064941,-0.741,0.279
6.8500775,0.6481934,-0.239,0.294
7.0027636,1.1975098,-0.537,0.298
9.9580298,0.5163574,-0.423,0.286
7.3079846,1.1535645,-0.206,0.424
6.6100440,1.2634277,-0.344,0.302
6.8937071,1.1755371,-0.176,0.366
8.3962996,1.5930176,-0.465,0.268
9.6765684,1.2414551,-0.287,0.304
7.1335976,1.1535645,-0.682,0.316
6.9809543,1.5490723,-0.475,0.292
10.0229482,0.6042480,-0.011,0.287
10.8225151,0.1428223,-0.285,0.282
7.3515708,0.7360840,-0.551,0.275
6.2606973,1.2194824,1.533,0.462
6.1514779,1.3073730,1.062,0.455
8.2006163,1.1975098,-0.934,0.284
7.4823037,0.8898926,-0.267,0.283
8.0265947,1.5710449,-0.605,0.273
7.0027636,0.8898926,-0.708,0.274
7.3079846,0.8898926,-0.415,0.294
9.2430925,0.8239746,0.093,0.297
9.6982277,0.7800293,-0.876,0.311
9.4815719,1.3732910,-0.165,0.307
9.0912484,1.4831543,0.074,0.303
10.5850215,0.5163574,-0.665,0.278
9.5249141,0.6042480,-0.469,0.296
6.5882169,1.5051270,1.125,0.461
6.8718928,0.9558105,-0.520,0.278
6.2825384,1.1535645,0.408,0.387
8.7439361,1.5710449,-0.360,0.519
9.7848511,1.2854004,-0.346,0.281
6.3262180,1.5930176,0.140,0.375
7.0463790,1.0437012,-0.440,0.297
7.5912178,1.2414551,-0.448,0.306
10.9088300,0.0988770,-0.056,0.319
9.9796707,0.9997559,-0.537,0.360
6.3698938,1.1975098,0.135,0.396
10.9088300,0.2307129,-0.524,0.279
8.6353339,0.9558105,-0.512,0.285
10.3041101,0.7360840,-0.229,0.287
6.3917304,1.0656738,-0.395,0.302
6.9591440,0.7360840,-0.538,0.274
10.3905714,0.6042480,-0.505,0.283
7.3079846,0.7580566,-0.625,0.280
11.0166883,0.0549316,-0.078,0.350
7.2425974,0.7580566,-0.173,0.278
10.5418209,0.6481934,-0.491,0.279
7.7871935,1.2854004,-0.180,0.282
6.6536952,0.8898926,-0.707,0.298
8.0048367,1.1096191,-0.449,0.307
10.0878536,1.1755371,-0.460,0.277
6.3917304,1.5051270,0.000,0.300
6.3917304,1.4172363,0.129,0.304
6.3480564,1.0876465,-0.136,0.277
7.6565531,1.2634277,-0.622,0.280
6.6536952,0.9558105,-0.608,0.284
10.0013102,1.3073730,-0.677,0.280
10.4554016,0.6701660,-0.753,0.283
10.8656756,0.0988770,-0.014,0.292
7.7001044,0.7580566,-0.442,0.277
6.3917304,1.6369629,-0.157,0.324
9.5899171,1.2194824,-0.069,0.335
6.5882169,0.8898926,-0.304,0.305
6.5227299,1.1975098,-0.315,0.350
7.6783293,0.5822754,-0.586,0.301
8.5049700,1.0437012,-0.590,0.285
9.8714518,0.8679199,-0.411,0.345
10.9088300,0.1208496,-0.210,0.275
6.6536952,1.5051270,-0.158,0.272
9.5249141,1.0437012,-0.561,0.288
9.6115820,0.6481934,-0.584,0.307
8.0918616,1.3732910,-0.323,0.284
9.2864645,0.8898926,-0.643,0.282
8.6787785,0.9777832,-0.257,0.285
8.7222181,1.0437012,-0.029,0.363
7.7001044,1.2634277,-0.245,0.284
8.9827489,1.3952637,-0.506,0.278
8.8525066,1.4831543,-0.609,0.275
10.9735497,0.0329590,-0.657,0.286
10.5634219,0.2526855,-0.560,0.290
9.7198857,0.8679199,-0.608,0.289
10.7361753,0.1208496,0.024,0.280
6.5663889,1.1755371,-0.425,0.379
7.0899903,0.9558105,-0.548,0.276
6.9373327,0.6262207,0.596,0.401
7.0245718,1.2854004,-0.477,0.274
6.7191648,1.4831543,0.202,0.280
9.8065034,0.7360840,-0.334,0.304
7.2425974,0.9777832,-0.823,0.292
8.9827489,1.1096191,-0.341,0.365
10.7793483,0.5383301,-0.272,0.291
7.9830776,1.1755371,-0.471,0.421
7.0681852,0.9777832,-0.696,0.278
8.8959258,1.2854004,-0.541,0.283
7.5912178,1.3293457,-0.167,0.279
7.6565531,1.5930176,-0.627,0.277
6.8282612,1.2634277,-0.081,0.298
6.9155204,1.2854004,-0.646,0.276
6.5882169,0.8020020,-0.733,0.288
10.4770087,0.5822754,-0.565,0.279
6.2606973,1.1315918,0.899,0.386
10.1527460,0.5603027,-0.372,0.279
8.9610451,1.2634277,-0.232,0.289
6.4572344,0.9558105,-0.662,0.304
9.1780244,0.6481934,-0.494,0.304
8.0483515,0.8898926,-0.440,0.288
6.3917304,1.1096191,-0.667,0.294
6.4135660,0.9558105,-0.869,0.356
8.2658549,1.1315918,-0.544,0.299
8.7004990,1.5270996,-0.351,0.278
7.3515708,1.5490723,-0.964,0.275
9.2430925,1.4611816,-0.685,0.276
8.0701072,0.8459473,-0.175,0.288
8.5267005,0.6042480,-0.295,0.295
8.1136149,1.3073730,-0.355,0.281
8.0918616,1.1535645,-0.273,0.315
7.9395558,1.4831543,-0.246,0.269
6.4135660,0.9777832,-0.350,0.284
7.7436512,0.8020020,-0.505,0.275
9.8930985,0.6042480,-0.579,0.284
10.6714043,0.0769043,0.446,0.290
6.3043786,1.6369629,0.078,0.307
8.5049700,0.8898926,-0.555,0.309
10.4121830,0.6921387,-0.633,0.284
6.6755194,1.2854004,-0.640,0.274
9.9580298,0.6042480,-0.166,0.301
8.5267005,1.1096191,-0.592,0.282
6.4572344,1.6369629,-0.501,0.317
6.9591440,1.4392090,-0.386,0.288
9.3515125,0.8020020,-0.486,0.296
9.8930985,0.4943848,-0.198,0.286
6.6536952,0.8679199,-0.171,0.279
11.0166883,0.4943848,-0.260,0.278
10.2176252,0.3845215,-0.172,0.280
6.6536952,1.3952637,0.277,0.303
9.5465832,0.3405762,-0.597,0.276
9.9363874,0.9118652,-0.265,0.282
10.6066195,0.1208496,-0.030,0.281
9.4165483,1.2634277,-0.495,0.280
11.0166883,0.2526855,-0.455,0.280
9.9147437,0.9118652,-0.454,0.284
10.4770087,0.4064941,-0.644,0.279
7.1553996,0.9338379,-0.283,0.289
9.4165483,1.3293457,-0.792,0.279
10.0229482,1.0876465,-0.382,0.281
6.9155204,0.9777832,-0.571,0.380
10.8656756,0.8239746,-0.015,0.282
10.0013102,0.6042480,-0.296,0.287
9.1563324,0.7580566,-0.749,0.281
10.7793483,0.0988770,-0.380,0.281
10.6066195,0.2966309,-0.142,0.296
9.4382242,1.2414551,-0.558,0.302
10.0013102,0.5383301,0.293,0.293
10.9735497,0.4943848,-0.525,0.278
6.2606973,1.5930176,0.469,0.392
8.6570568,1.0876465,-0.620,0.289
10.5850215,0.1428223,-0.189,0.281
10.6498109,0.2087402,-0.217,0.373
7.7218784,0.6481934,-0.503,0.276
7.6783293,1.1315918,-0.312,0.280
6.9373327,1.1315918,-0.139,0.373
7.1990006,1.5270996,-0.084,0.273
9.4598988,0.6262207,-0.443,0.278
7.7218784,0.8239746,-0.496,0.274
9.5249141,0.8679199,-0.197,0.286
6.5882169,1.6589355,0.075,0.398
10.6282159,0.4943848,-0.675,0.279
11.1029466,-0.1428223,-0.457,0.281
8.3310827,1.5051270,-0.862,0.269
6.4790672,0.8459473,0.352,0.276
6.4135660,1.7248535,-0.456,0.305
8.7439361,1.0437012,-0.085,0.392
7.6783293,0.7800293,-0.112,0.316
6.8500775,1.1315918,-0.472,0.300
8.5049700,1.5710449,-0.380,0.271
10.4554016,0.4064941,-0.366,0.287
6.3480564,1.0437012,-0.389,0.293
9.5249141,1.1315918,-0.367,0.315
10.0445848,0.6921387,-0.243,0.280
9.4815719,0.9558105,-0.354,0.320
7.5912178,0.6701660,-0.304,0.302
7.0681852,1.3513184,-0.573,0.289
6.4135660,1.5051270,0.330,0.308
7.9177932,1.0876465,-0.475,0.293
7.0899903,0.8459473,-0.454,0.272
7.8089630,1.4172363,-0.497,0.278
7.0463790,1.1096191,-0.616,0.301
8.1571180,0.8459473,-0.234,0.281
10.1311167,0.9558105,-0.729,0.279
8.5484296,0.9558105,-0.334,0.349
8.2875987,1.3073730,-0.418,0.281
6.5008990,1.1975098,-0.110,0.370
8.0701072,1.1315918,-0.650,0.302
8.3528229,1.3513184,-0.259,0.321
9.8930985,1.2414551,-0.482,0.277
7.2861900,1.5710449,-0.497,0.294
8.1353671,1.3293457,-0.384,0.286
9.8281543,0.9558105,-0.380,0.285
7.0899903,1.0217285,-0.471,0.294
10.1743738,1.0437012,-0.463,0.281
8.3528229,1.1315918,-0.740,0.322
7.2425974,0.7800293,0.201,0.344
6.5663889,1.6369629,-0.608,0.277
10.7577626,-0.0329590,0.069,0.291
8.5267005,1.4392090,0.004,0.271
6.3698938,1.7248535,-0.058,0.323
7.3515708,1.1096191,-0.622,0.288
6.4572344,0.9118652,0.544,0.439
10.9519780,0.4724121,-0.416,0.290
10.5202184,0.6042480,-0.480,0.278
7.0027636,0.9777832,-0.607,0.281
7.7654229,0.6262207,-0.544,0.275
7.7001044,1.2194824,-0.715,0.303
9.3731925,0.7580566,-0.420,0.281
10.1094859,0.4504395,-0.620,0.278
10.2176252,0.4284668,0.176,0.283
7.3297783,1.2634277,-0.534,0.284
10.9519780,0.8020020,-0.406,0.276
7.4823037,1.0437012,-0.534,0.283
7.6129974,1.2194824,-0.867,0.311
10.1311167,0.9997559,-0.537,0.277
10.4770087,0.3186035,-0.226,0.301
7.7654229,1.2194824,-0.446,0.319
9.6765684,0.4504395,-0.045,0.274
8.4180361,1.1315918,-0.282,0.281
7.7218784,1.3293457,-0.434,0.280
9.3731925,1.3732910,-0.306,0.362
9.2647792,1.2194824,-0.089,0.345
10.5418209,0.2307129,-0.433,0.279
8.2006163,1.0876465,-0.508,0.290
10.6066195,0.4504395,-0.524,0.284
9.0261526,1.4172363,0.757,0.505
6.5008990,1.6589355,0.412,0.300
10.3473437,0.4504395,-0.152,0.341
8.5484296,0.9997559,0.426,0.381
10.8225151,-0.0109863,-0.237,0.279
8.5918843,1.1535645,-0.541,0.284
11.0166883,0.3845215,-0.041,0.277
9.4382242,0.6921387,-0.359,0.277
7.7871935,0.8020020,-0.306,0.301
9.0912484,1.5490723,-0.797,0.293
6.3480564,1.2854004,0.263,0.400
7.2425974,0.9997559,-0.500,0.277
6.3480564,1.6149902,0.147,0.369
9.1346391,0.4724121,-0.144,0.279
10.5418209,0.3186035,-0.240,0.344
6.9591440,0.5383301,-0.360,0.279
9.7631974,0.7800293,-0.345,0.284
7.4169421,0.5822754,-0.211,0.279
7.0027636,1.4392090,-0.424,0.305
8.1788678,1.1975098,-0.538,0.308
7.5694372,1.1096191,-0.529,0.289
8.6136097,1.4392090,-0.277,0.278
8.7656527,1.5270996,-0.542,0.276
7.5912178,0.7800293,-0.282,0.295
7.1553996,1.3293457,-0.176,0.290
6.8282612,1.2854004,-0.538,0.296
7.0245718,0.7580566,-0.397,0.275
8.8525066,1.4611816,0.028,0.289
6.9155204,1.1315918,-0.170,0.350
7.6783293,0.6921387,-0.088,0.279
9.4815719,1.2194824,-0.420,0.348
10.6282159,0.4284668,-0.232,0.284
9.7415422,1.3513184,-0.347,0.296
6.6536952,0.7580566,-0.607,0.277
10.8225151,0.8679199,-0.803,0.284
7.5258726,1.1096191,0.489,0.408
10.1527460,1.0437012,-0.280,0.281
8.0048367,1.2414551,-0.652,0.289
6.6100440,1.5490723,-0.046,0.331
10.6066195,0.0549316,-0.114,0.300
6.9373327,0.5383301,-0.362,0.282
9.1346391,1.0876465,-0.674,0.279
10.9735497,0.3845215,-0.504,0.298
10.5850215,0.8020020,-0.510,0.284
10.7793483,0.3186035,-0.439,0.280
6.4790672,0.8679199,-0.305,0.292
10.7577626,-0.0769043,-0.466,0.278
6.4790672,1.3732910,-0.325,0.298
9.4815719,0.9118652,-0.410,0.310
11.0813844,0.0988770,-0.417,0.275
10.8225151,0.7360840,-0.268,0.279
10.6282159,0.5822754,-0.768,0.278
10.2824911,0.4943848,-0.510,0.309
9.5899171,0.5383301,-0.616,0.287
7.1772006,0.9777832,-0.917,0.275
8.2441099,0.7800293,-0.259,0.286
10.3689583,0.7360840,-0.423,0.282
6.4354006,1.2854004,0.039,0.356
8.1788678,1.1535645,-0.811,0.324
6.4354006,1.4611816,0.323,0.313
7.1335976,1.5051270,-0.535,0.270
7.6565531,1.6149902,-0.428,0.279
9.2214045,1.1755371,-0.495,0.275
10.7361753,0.6262207,-0.299,0.276
10.2176252,0.7141113,-0.228,0.316
7.8307313,0.7800293,-0.431,0.296
8.2006163,1.3952637,-0.618,0.278
7.3297783,1.1535645,-0.466,0.350
7.6129974,1.1535645,-0.317,0.298
7.1990006,0.7360840,-0.485,0.276
7.0245718,0.8459473,-0.483,0.273
8.9827489,1.1535645,0.676,0.463
6.6755194,0.6481934,-0.860,0.309
7.1990006,0.9338379,-0.746,0.274
9.6332456,0.9997559,-0.276,0.304
7.2425974,1.0217285,-0.212,0.277
6.2170122,1.0656738,-0.517,0.336
9.3731925,1.1315918,-0.296,0.344
6.7409861,1.5930176,-0.036,0.279
9.3948711,0.8898926,-0.725,0.285
6.6755194,1.0217285,-0.394,0.277
6.6536952,1.1096191,-0.438,0.344
8.1788678,1.1096191,-0.594,0.295
6.3262180,1.7248535,0.074,0.287
9.8714518,0.7141113,-0.533,0.292
7.1117945,1.1975098,-0.590,0.307
10.0013102,1.0437012,-0.493,0.290
7.6783293,1.5270996,-0.623,0.289
7.7871935,0.6701660,-0.263,0.283
10.7793483,0.2526855,-0.637,0.282
7.2643942,1.1535645,-0.379,0.358
6.2388552,1.2414551,0.581,0.435
9.8065034,0.9777832,-0.123,0.281
10.7361753,0.3405762,0.017,0.291
9.3081485,0.9777832,-0.164,0.280
8.6787785,1.1755371,0.039,0.287
7.7001044,1.2414551,-0.564,0.309
8.2223637,1.2634277,-0.721,0.292
7.5476555,0.6262207,-0.471,0.286
6.6100440,0.6701660,-0.419,0.295
6.6536952,0.9997559,-0.309,0.278
10.7793483,0.2307129,-0.441,0.286
10.8872536,-0.0109863,-0.343,0.278
10.9088300,0.1428223,-0.425,0.318
10.4121830,0.6262207,-0.449,0.286
9.3731925,0.6701660,0.014,0.277
7.6347758,0.9558105,-0.428,0.277
7.8742645,1.2854004,-0.043,0.283
8.8742168,1.3073730,-0.273,0.291
9.8714518,0.4724121,-0.327,0.290
8.0265947,0.8679199,-0.409,0.304
8.6353339,1.0217285,-0.340,0.353
6.8937071,0.8239746,-0.586,0.312
11.0598206,0.0988770,-0.299,0.299
7.7654229,0.8020020,0.204,0.291
9.0695511,1.2854004,-0.717,0.292
7.0899903,0.8679199,-0.265,0.271
6.6536952,1.0217285,-0.122,0.292
7.2861900,1.6369629,-0.348,0.274
10.8872536,0.1208496,-0.376,0.275
6.6318701,1.5051270,-0.045,0.319
11.1029466,-0.1208496,-0.524,0.325
6.6973426,0.6921387,-0.474,0.272
9.0912484,1.3513184,-0.505,0.281
7.0245718,1.3952637,-0.305,0.297
10.0445848,0.9338379,-0.098,0.291
8.6353339,0.9997559,-0.668,0.325
9.6982277,0.9118652,0.028,0.278
7.9830776,1.2194824,-0.639,0.282
7.2425974,0.9558105,-0.441,0.293
10.8440961,0.8020020,0.039,0.363
10.5418209,0.1428223,-0.132,0.305
8.3310827,0.8679199,-0.386,0.294
10.8440961,0.4504395,-0.451,0.300
6.4572344,1.7468262,-0.174,0.283
6.3917304,1.2194824,0.252,0.408
7.5258726,1.1315918,1.071,0.472
7.9613173,0.8679199,-0.357,0.279
7.7218784,1.6149902,-0.585,0.278
7.8089630,1.3293457,-0.641,0.283
7.9395558,1.0876465,-0.570,0.279
7.5476555,1.0876465,-0.376,0.308
6.5008990,0.7580566,-0.487,0.277
7.0245718,1.4611816,-0.193,0.275
7.0681852,1.2414551,-0.741,0.293
8.6570568,1.4611816,-0.372,0.312
10.2392486,0.9777832,-0.400,0.281
6.3262180,0.9118652,-0.670,0.293
10.0662199,1.0876465,-0.432,0.291
7.4605176,1.5270996,-0.543,0.270
6.5008990,1.3513184,-0.477,0.276
7.5476555,1.2194824,-0.620,0.284
8.0048367,1.0217285,-0.533,0.278
7.7436512,0.8239746,-0.284,0.283
8.2875987,1.1096191,-0.278,0.371
9.6115820,1.1096191,-0.659,0.410
6.2606973,1.0437012,0.099,0.394
6.5663889,0.9997559,0.290,0.311
7.5912178,1.1755371,-0.391,0.343
9.8930985,0.9997559,-0.494,0.280
9.1129444,0.6042480,-0.316,0.313
7.0899903,0.9997559,-0.270,0.278
10.6066195,0.3186035,-0.030,0.292
7.2425974,1.4172363,-0.335,0.280
10.2176252,0.9558105,-0.213,0.280
7.0245718,1.2634277,-0.260,0.289
9.2864645,0.6481934,-0.131,0.298
6.9155204,0.8020020,-0.555,0.292
8.5484296,1.3293457,-0.188,0.279
8.5049700,0.9777832,-0.490,0.327
9.7415422,1.3073730,-0.009,0.386
7.7001044,1.3513184,-0.242,0.278
7.2207995,0.9558105,-0.173,0.289
8.0483515,1.3073730,-0.438,0.291
6.8282612,0.8679199,-0.119,0.282
9.3515125,1.3073730,-0.639,0.310
7.7871935,1.3073730,-0.311,0.283
9.4598988,1.3073730,-0.272,0.273
7.1772006,1.5270996,-0.225,0.270
9.8065034,0.4724121,0.115,0.295
11.0382553,0.4064941,-0.556,0.278
8.3528229,1.2854004,-0.382,0.291
6.6536952,0.9118652,-0.176,0.293
9.4815719,1.1535645,-0.293,0.314
6.8282612,0.7800293,-0.558,0.356
9.6332456,1.1975098,-0.100,0.322
9.9147437,1.2634277,-0.351,0.276
6.8937071,0.6481934,0.885,0.428
9.0261526,1.3732910,-0.167,0.309
9.5682508,1.3513184,-0.460,0.276
7.3297783,0.8898926,-0.573,0.282
9.3731925,0.6921387,-0.206,0.277
6.8937071,0.6701660,-0.113,0.330
8.5049700,1.1755371,-0.103,0.281
9.4598988,1.0876465,-0.153,0.299
10.5850215,0.2526855,-0.481,0.309
9.0912484,1.0437012,-0.641,0.298
9.9580298,0.9558105,-0.209,0.299
6.6755194,1.4172363,0.056,0.288
6.6100440,1.0656738,0.096,0.277
8.5701576,1.3073730,-0.555,0.276
10.9519780,0.0988770,-0.206,0.282
10.5202184,0.1647949,-0.118,0.285
7.8089630,1.1315918,-0.385,0.281
7.0681852,0.8020020,-0.309,0.277
10.6929962,0.0109863,-0.119,0.310
6.8937071,0.8679199,-0.691,0.317
11.0166883,0.1208496,-0.581,0.277
10.0229482,0.8459473,-0.530,0.277
6.2606973,1.5270996,-0.594,0.312
8.8959258,1.5270996,-0.392,0.280
10.1743738,0.4284668,-0.044,0.283
9.5465832,1.1755371,0.959,0.423
10.1960002,0.6262207,-0.231,0.278
7.6783293,1.3293457,-0.339,0.279
8.2875987,1.1755371,-0.688,0.286
9.6115820,1.2194824,-0.183,0.299
7.3079846,0.9777832,-0.465,0.278
10.0445848,0.8239746,-0.465,0.278
7.9177932,1.5930176,-0.357,0.288
10.2392486,0.4064941,-0.131,0.298
8.0048367,1.2854004,-0.470,0.282
6.8500775,1.1535645,-0.295,0.299
10.6714043,0.0988770,-0.120,0.283
7.4387304,1.1535645,0.285,0.419
7.8089630,1.6369629,-0.533,0.276
7.4823037,1.5930176,-0.369,0.270
10.6714043,0.6042480,-0.494,0.278
8.0048367,0.9997559,-0.679,0.278
9.4815719,1.2854004,-0.353,0.275
7.7436512,1.2414551,-0.453,0.311
7.1990006,1.2414551,-0.583,0.281
10.1527460,0.6921387,-0.272,0.284
8.4180361,1.6149902,-0.259,0.267
10.7793483,0.8239746,-0.502,0.278
9.5899171,0.6481934,-0.413,0.326
10.9304048,0.2746582,-0.480,0.284
7.8742645,0.7360840,-0.399,0.294
6.4790672,1.1755371,-0.427,0.316
6.7191648,0.8459473,0.025,0.291
9.8930985,1.0437012,-0.338,0.286
8.3745618,1.5490723,-0.477,0.267
9.1563324,1.4392090,-0.491,0.275
7.1117945,0.7360840,0.416,0.399
10.1527460,0.3625488,-0.767,0.278
6.6755194,1.5710449,-0.091,0.274
8.1353671,1.0656738,-0.641,0.284
6.3698938,1.3073730,-0.275,0.307
9.3948711,1.3952637,-0.547,0.282
9.2430925,0.6701660,-0.139,0.297
7.8307313,1.0217285,-0.203,0.276
9.4165483,1.1535645,-0.264,0.282
7.4823037,0.7360840,-0.725,0.295
9.8930985,0.5603027,-0.188,0.399
9.9580298,1.3073730,-0.705,0.285
10.4121830,0.2087402,-0.668,0.292
10.4986143,0.2526855,-0.767,0.285
10.1094859,0.7141113,-0.251,0.291
7.4823037,1.1315918,-0.576,0.302
6.2825384,1.7907715,-0.181,0.325
6.2388552,1.2194824,1.298,0.456
7.0899903,1.1315918,-0.437,0.316
10.2608706,0.6481934,-0.545,0.276
9.1997151,1.4392090,-0.612,0.276
9.7198857,0.7800293,-0.131,0.298
10.8009324,0.2526855,-0.630,0.280
10.5634219,0.1867676,-0.483,0.281
7.7871935,1.5490723,-0.394,0.271
6.1733235,1.3513184,0.993,0.447
7.5258726,0.8239746,-0.486,0.278
10.1311167,0.6701660,-0.248,0.300
7.4169421,1.3952637,-0.321,0.279
8.0483515,1.5270996,-0.892,0.289
6.8064439,0.6921387,-0.336,0.276
8.4397714,1.0437012,-0.275,0.281
6.9809543,1.2194824,-0.338,0.283
9.7415422,1.1755371,-0.457,0.304
10.8872536,0.0769043,-0.665,0.277
8.5701576,1.5710449,-0.428,0.274
9.9363874,0.8239746,-0.373,0.283
7.9613173,1.1535645,-0.340,0.282
8.5049700,1.5930176,-0.321,0.271
6.8282612,0.5822754,-0.222,0.341
10.8872536,0.7141113,0.114,0.304
8.5049700,1.6369629,-0.540,0.276
6.5008990,1.2854004,-0.018,0.325
8.2006163,1.5710449,-0.444,0.296
10.8225151,0.7800293,-0.484,0.283
7.8742645,1.2634277,-0.510,0.288
7.7871935,1.1755371,-0.636,0.302
9.0261526,1.4831543,-0.656,0.279
8.6570568,1.4831543,-0.753,0.317
7.9177932,1.1315918,-0.701,0.278
9.8281543,1.3513184,-0.230,0.303
8.4832384,1.5051270,-0.226,0.269
7.6129974,0.8898926,-0.494,0.280
8.9827489,1.4392090,-0.404,0.280
6.8064439,0.8898926,-0.400,0.281
9.8714518,1.3073730,0.044,0.277
8.7873681,0.9777832,-0.579,0.281
10.9088300,0.7360840,-0.246,0.282
10.6929962,0.0988770,-0.318,0.341
7.1990006,0.8898926,-0.328,0.274
10.9951198,0.2966309,-0.281,0.288
9.4598988,1.3952637,0.015,0.275
8.2441099,1.3732910,-0.456,0.275
9.6982277,1.1315918,-0.514,0.453
10.2176252,0.5163574,-0.722,0.286
9.3515125,1.1096191,-0.460,0.280
9.6982277,1.1535645,-0.526,0.351
9.1346391,1.5710449,-0.351,0.279
8.9827489,1.6149902,-0.291,0.279
9.8714518,0.6481934,-0.681,0.283
8.7439361,0.9777832,-0.365,0.285
10.6714043,0.5383301,-0.605,0.277
10.4986143,0.3625488,-0.722,0.328
8.0265947,0.6921387,-0.071,0.276
7.4605176,0.5822754,-0.361,0.282
9.6982277,1.2854004,-0.457,0.290
10.0662199,0.4943848,-0.630,0.282
7.7001044,0.7141113,-0.681,0.279
6.9591440,1.2854004,-0.568,0.331
8.2875987,1.3732910,-0.209,0.276
10.4121830,0.1867676,-0.198,0.290
8.7656527,1.0656738,-0.149,0.364
10.6282159,0.3405762,-0.378,0.289
7.1335976,1.5270996,-0.421,0.269
7.2207995,1.2414551,-0.555,0.297
6.5008990,1.5270996,-0.396,0.277
6.2388552,1.0437012,-0.115,0.384
6.7191648,1.5051270,-0.016,0.271
9.6765684,0.7580566,-0.141,0.289
9.6115820,1.2414551,-0.008,0.328
6.6100440,0.7141113,-0.642,0.292
7.3079846,0.7141113,-0.081,0.279
7.1553996,1.1755371,-0.317,0.354
8.2875987,0.9338379,-0.626,0.285
9.9796707,0.5822754,0.019,0.332
6.3262180,1.0876465,0.047,0.306
7.4605176,0.7141113,-0.045,0.297
10.9951198,0.2307129,-0.377,0.297
6.8282612,1.1315918,-0.263,0.299
11.1029466,0.0769043,0.256,0.277
7.1772006,0.9338379,-0.225,0.288
6.5008990,1.0656738,-0.642,0.297
9.9363874,1.3073730,-0.477,0.282
10.2176252,0.4064941,-0.324,0.282
6.8500775,0.5383301,-1.264,0.275
7.5258726,1.6149902,-0.564,0.271
6.8500775,0.7800293,-0.283,0.394
6.7628064,0.7141113,-0.394,0.290
8.5049700,1.3073730,-0.534,0.279
10.8440961,0.1647949,-0.028,0.333
9.4815719,0.9997559,-0.206,0.293
6.8064439,1.3293457,-0.409,0.289
8.5267005,1.5490723,-0.334,0.287
10.1743738,0.9777832,-0.372,0.277
9.2647792,1.3293457,-0.736,0.276
6.9591440,0.8020020,-0.428,0.275
7.6347758,1.2634277,-0.542,0.278
8.6787785,1.5710449,-0.595,0.275
9.7415422,0.4943848,0.300,0.273
9.9580298,0.7141113,-0.073,0.279
9.6332456,0.9777832,-0.109,0.286
7.4605176,0.8898926,0.070,0.371
9.5249141,0.9338379,-0.534,0.284
7.9177932,1.1755371,-0.514,0.281
8.9827489,1.4831543,-0.305,0.342
9.8065034,0.9558105,-0.224,0.300
10.8440961,0.1208496,-0.244,0.319
9.9580298,0.6701660,-0.513,0.285
6.5445599,1.5051270,-0.116,0.291
10.3689583,0.8020020,-0.848,0.282
10.4337931,0.7800293,-0.523,0.279
7.4823037,0.5822754,-0.323,0.279
9.1129444,0.4943848,-0.444,0.279
6.4572344,1.4392090,-0.471,0.303
7.0681852,1.6149902,-0.346,0.270
7.4387304,0.8239746,-0.328,0.281
7.5912178,0.6262207,0.079,0.353
10.1527460,1.1096191,-0.339,0.282
8.3745618,1.3513184,-0.456,0.278
7.5694372,0.5603027,-0.519,0.298
6.3043786,1.5710449,-0.206,0.315
7.8960294,0.8459473,-0.400,0.285
10.4337931,0.7141113,-0.306,0.281
6.9155204,1.1535645,-0.401,0.345
8.5918843,1.4172363,-0.453,0.276
6.4572344,1.2194824,-0.118,0.371
6.7628064,0.8898926,-0.481,0.294
9.8714518,0.8239746,-0.730,0.283
10.4770087,0.2526855,-0.594,0.283
6.6100440,0.7800293,-0.520,0.284
10.6498109,0.6481934,-0.195,0.283
7.5258726,1.2194824,-0.520,0.333
7.5258726,1.5270996,-0.636,0.287
9.4165483,1.1315918,-0.488,0.299
9.7198857,1.3073730,-0.500,0.335
7.1990006,1.5710449,-0.647,0.272
8.2223637,0.8459473,-0.130,0.283
6.7846256,0.6921387,-0.025,0.273
6.7846256,1.0217285,-0.572,0.282
10.4554016,0.1647949,-0.345,0.307
6.6755194,1.1755371,0.377,0.428
7.3079846,1.3073730,-0.619,0.279
6.2388552,1.3073730,-0.514,0.384
9.9796707,0.9777832,-0.648,0.286
9.2864645,1.2414551,-0.176,0.372
7.0899903,0.7360840,-0.205,0.313
9.5249141,0.4064941,-0.404,0.279
10.9304048,0.4724121,-0.506,0.281
8.0918616,0.7580566,-0.162,0.300
10.0445848,1.0217285,-0.108,0.288
8.0483515,1.4831543,-0.511,0.272
9.5032437,0.6042480,-0.573,0.280
7.6347758,1.5051270,-0.267,0.275
9.0044514,1.5490723,-0.751,0.273
7.9395558,1.2634277,-0.488,0.311
9.8930985,1.3513184,-0.152,0.306
7.6565531,1.5270996,-0.494,0.289
7.2861900,1.6149902,-0.493,0.274
10.9519780,0.0109863,-0.368,0.272
8.6136097,1.0876465,-0.522,0.302
6.2170122,1.4172363,0.069,0.367
9.6765684,0.6701660,-0.155,0.302
7.3951528,1.1315918,-0.244,0.316
6.8937071,1.0217285,0.070,0.283
7.5912178,0.8679199,-0.446,0.285
7.0463790,0.6701660,-0.580,0.290
8.1353671,1.5490723,-0.161,0.276
6.5882169,1.5490723,0.175,0.379
10.9088300,0.3186035,0.305,0.358
6.5882169,1.1975098,-0.462,0.331
10.9951198,0.4064941,-0.496,0.280
9.4598988,0.7800293,-0.406,0.308
9.6765684,1.1755371,0.286,0.387
10.8009324,-0.0109863,-0.485,0.302
