prefecture,gender,age,own_phone
TONE,F,66,True
BAS-MONO,M,27,True
TCHAMBA,M,45,True
KERAN,F,47,False
OTI-SUD,M,71,True
DANYI,F,74,False
VO,F,86,False
VO,F,70,False
KPENDJAL,M,44,True
LACS,F,23,True
BLITTA,M,39,False
OTI-SUD,M,56,True
ZIO,M,75,True
AVE,M,41,True
WAWA,M,49,False
KPENDJAL-OUEST,M,92,True
ASSOLI,F,86,False
OTI-SUD,M,73,False
OTI-SUD,M,91,True
BLITTA,M,32,True
AVE,F,55,True
WAWA,F,97,True
CINKASSE,M,46,False
KERAN,M,46,True
BINAH,M,32,True
GOLFE,M,60,False
TCHAMBA,M,76,True
HAHO,M,50,True
ZIO,M,29,True
AGOU,M,56,True
KPELE,M,68,True
YOTO,F,66,False
KPENDJAL-OUEST,M,99,True
OTI,M,92,True
DANYI,M,36,True
ASSOLI,M,26,True
ANIE,M,46,True
BLITTA,F,35,True
OGOU,F,33,False
KPENDJAL,F,49,True
YOTO,F,44,False
LOME COMMUNE,F,37,True
KPELE,F,61,False
YOTO,F,65,False
WAWA,F,59,False
PLAINE DU MO,F,61,True
AKEBOU,F,95,False
WAWA,F,53,True
YOTO,M,74,False
KPELE,M,19,True
BAS-MONO,F,32,True
AVE,F,96,True
TONE,M,33,True
ANIE,F,23,True
TONE,M,69,True
TONE,M,83,True
DANKPEN,F,80,False
KPENDJAL,F,34,True
AGOU,F,60,True
KPENDJAL,F,29,True
YOTO,M,69,True
LACS,M,65,True
BINAH,M,64,True
KPELE,F,87,False
BAS-MONO,F,42,False
EST-MONO,F,20,False
DANYI,M,22,True
AKEBOU,M,49,True
DANKPEN,F,49,False
SOTOUBOUA,F,61,False
BASSAR,M,83,False
KPENDJAL,F,76,False
KOZAH,M,31,True
GOLFE,F,54,True
BLITTA,F,86,True
TCHAMBA,M,22,True
KPENDJAL-OUEST,F,51,False
KPENDJAL-OUEST,M,84,True
BLITTA,M,31,True
AGOU,M,35,False
PLAINE DU MO,F,64,True
LOME COMMUNE,M,36,True
KERAN,M,52,True
EST-MONO,M,29,True
OTI-SUD,F,80,False
TCHAMBA,F,85,False
KOZAH,M,32,False
EST-MONO,F,89,True
TONE,F,90,False
HAHO,F,98,False
LACS,M,84,True
PLAINE DU MO,M,89,True
LOME COMMUNE,F,90,False
BASSAR,M,50,True
TANDJOARE,F,71,True
TONE,M,23,True
ANIE,M,97,True
TCHAOUDJO,F,69,False
DANYI,M,48,True
EST-MONO,M,66,True
PLAINE DU MO,F,21,True
ANIE,M,37,True
ASSOLI,F,58,True
TCHAMBA,F,68,True
YOTO,M,31,True
SOTOUBOUA,M,54,True
KERAN,F,37,False
OTI,M,25,True
AGOE-NYIVE,M,45,False
KOZAH,M,35,True
KPENDJAL,F,90,False
BINAH,F,82,False
BLITTA,F,20,False
DANYI,F,26,False
HAHO,F,79,False
BLITTA,F,37,True
OGOU,F,91,True
DANKPEN,F,22,True
KOZAH,M,57,True
CINKASSE,F,33,False
OGOU,M,51,True
WAWA,F,36,True
HAHO,M,28,False
KLOTO,M,27,True
KPENDJAL-OUEST,F,64,False
KOZAH,M,71,True
BAS-MONO,F,63,False
ASSOLI,M,26,False
TCHAMBA,M,62,False
ANIE,M,33,True
OTI,F,89,False
OTI,F,21,True
BLITTA,M,99,True
AVE,M,49,False
TANDJOARE,F,85,False
YOTO,M,52,True
ZIO,M,89,True
BAS-MONO,M,60,True
SOTOUBOUA,M,62,False
TCHAMBA,F,82,False
LACS,F,55,True
ASSOLI,F,91,True
AMOU,F,89,True
CINKASSE,F,89,False
LACS,M,67,True
KOZAH,M,33,True
LACS,F,37,True
KPELE,M,47,True
ZIO,F,38,False
ANIE,M,90,True
OTI,F,96,False
VO,M,90,True
AGOE-NYIVE,F,94,False
GOLFE,F,30,True
EST-MONO,M,91,True
TANDJOARE,F,41,True
MOYEN-MONO,M,71,True
KLOTO,F,19,False
GOLFE,F,76,False
OGOU,M,77,True
AKEBOU,F,80,True
AGOE-NYIVE,F,67,True
KPENDJAL,M,37,True
ANIE,M,28,True
KERAN,F,46,True
GOLFE,F,48,True
BLITTA,F,32,False
KLOTO,F,30,True
SOTOUBOUA,M,56,True
DOUFELGOU,M,79,False
PLAINE DU MO,M,78,True
TCHAOUDJO,M,23,True
HAHO,M,67,True
KOZAH,F,27,True
ANIE,F,41,False
AGOU,F,26,True
OTI-SUD,F,53,True
KPENDJAL,M,88,False
MOYEN-MONO,F,96,True
VO,M,18,True
BASSAR,F,75,False
VO,F,59,True
EST-MONO,M,52,True
SOTOUBOUA,F,91,False
TONE,F,92,True
VO,F,92,True
AMOU,F,93,True
OTI-SUD,F,66,True
TANDJOARE,F,89,True
TONE,F,39,False
KPELE,M,33,False
LACS,M,80,False
PLAINE DU MO,M,50,True
AGOU,M,98,True
AGOE-NYIVE,F,52,False
DANYI,M,20,True
SOTOUBOUA,F,46,False
AVE,M,67,False
AGOU,F,91,False
OGOU,F,98,True
BASSAR,M,78,False
AVE,F,32,False
YOTO,M,37,True
KOZAH,F,92,True
ANIE,M,23,True
TCHAMBA,F,72,False
WAWA,F,48,True
OGOU,M,36,True
TONE,F,72,True
BINAH,F,55,False
DANKPEN,M,58,True
BLITTA,M,49,True
YOTO,M,54,True
EST-MONO,M,76,True
WAWA,M,51,True
KLOTO,M,35,True
AKEBOU,F,43,True
WAWA,M,64,True
BAS-MONO,M,18,True
OTI-SUD,M,75,True
KPENDJAL-OUEST,M,39,True
CINKASSE,F,35,False
HAHO,F,95,False
VO,F,51,False
DOUFELGOU,F,21,False
KPENDJAL,M,59,False
KPENDJAL-OUEST,M,32,True
GOLFE,M,83,True
OTI,M,80,True
AGOU,F,87,False
TONE,F,88,False
ASSOLI,F,67,False
ZIO,M,55,True
AGOU,F,50,False
KPELE,M,21,False
DANKPEN,F,88,True
OTI-SUD,M,27,True
OTI,F,24,False
DOUFELGOU,M,28,True
EST-MONO,M,27,True
OTI,M,32,True
TCHAOUDJO,F,74,True
PLAINE DU MO,M,72,True
BASSAR,F,40,True
TONE,F,26,False
HAHO,M,86,True
EST-MONO,F,78,False
LOME COMMUNE,F,49,False
KPENDJAL-OUEST,F,25,True
OGOU,M,85,True
GOLFE,F,64,False
DANKPEN,M,49,True
TONE,F,58,True
YOTO,M,38,False
AVE,M,54,False
TCHAOUDJO,M,46,True
AKEBOU,M,25,True
DOUFELGOU,F,27,False
MOYEN-MONO,M,59,True
HAHO,F,73,False
VO,F,86,True
HAHO,M,37,True
OTI,F,20,False
TCHAMBA,M,18,True
TCHAMBA,F,75,True
BLITTA,M,26,True
YOTO,F,63,True
TANDJOARE,F,60,True
KPENDJAL-OUEST,F,36,False
BASSAR,M,70,True
TONE,F,43,False
ASSOLI,M,20,True
DANKPEN,M,23,True
LOME COMMUNE,M,49,True
BAS-MONO,F,29,True
OTI-SUD,M,36,True
BASSAR,M,85,True
OTI-SUD,F,60,False
BASSAR,M,89,False
KOZAH,M,23,True
AMOU,M,80,True
TCHAMBA,F,45,False
AKEBOU,F,92,False
AGOE-NYIVE,F,76,True
KPELE,F,67,False
ZIO,M,61,True
OTI-SUD,M,45,True
CINKASSE,F,76,False
AGOU,M,83,True
VO,F,71,True
DOUFELGOU,F,49,False
OGOU,M,42,True
OTI,M,96,False
LOME COMMUNE,M,62,True
TCHAOUDJO,F,18,True
ZIO,M,40,True
HAHO,M,95,True
TANDJOARE,F,39,True
DOUFELGOU,F,72,True
MOYEN-MONO,M,55,True
ZIO,F,72,False
TCHAMBA,F,83,False
BASSAR,F,86,False
AGOU,M,61,True
EST-MONO,M,49,True
ZIO,M,61,True
OTI-SUD,F,93,False
LOME COMMUNE,M,22,False
MOYEN-MONO,F,43,False
OTI,F,18,True
EST-MONO,F,48,True
BLITTA,F,72,False
EST-MONO,M,96,True
ZIO,M,66,False
KPENDJAL,F,42,False
AKEBOU,M,84,True
KPENDJAL-OUEST,F,59,True
EST-MONO,M,36,True
MOYEN-MONO,M,26,True
KPELE,F,71,True
LOME COMMUNE,M,27,False
BLITTA,F,96,False
TCHAOUDJO,F,68,False
AMOU,F,30,False
VO,F,65,False
OGOU,F,67,False
AGOE-NYIVE,M,51,True
LOME COMMUNE,F,74,True
LOME COMMUNE,F,58,True
BASSAR,M,71,False
TANDJOARE,M,74,True
AGOE-NYIVE,F,53,False
OTI-SUD,F,68,True
KPENDJAL-OUEST,M,64,True
EST-MONO,F,85,False
DANYI,M,24,True
BAS-MONO,M,41,True
TCHAMBA,M,83,False
AMOU,M,97,True
BINAH,M,90,True
YOTO,M,75,True
KOZAH,M,26,True
VO,M,75,False
MOYEN-MONO,M,70,True
TCHAMBA,M,58,True
KOZAH,M,85,True
OTI,M,32,True
AGOE-NYIVE,M,60,True
EST-MONO,F,86,False
KPELE,F,84,True
ZIO,M,96,True
AKEBOU,M,95,False
TANDJOARE,M,67,True
KLOTO,M,55,True
AVE,M,80,False
BAS-MONO,F,92,True
ASSOLI,M,52,True
TCHAMBA,M,77,False
KPENDJAL-OUEST,F,22,True
ASSOLI,F,79,True
OTI-SUD,M,33,True
YOTO,F,54,False
DOUFELGOU,M,56,False
OTI,M,57,True
BLITTA,F,44,False
BAS-MONO,F,32,True
TONE,M,97,True
ASSOLI,M,85,False
DANKPEN,M,37,False
CINKASSE,F,83,False
TCHAMBA,M,93,False
TONE,M,42,True
AGOU,M,25,True
OTI-SUD,M,72,False
ANIE,F,81,True
VO,M,98,True
BASSAR,M,80,True
TANDJOARE,M,27,True
BAS-MONO,F,53,False
AGOE-NYIVE,M,52,True
KPENDJAL-OUEST,M,38,True
PLAINE DU MO,M,78,True
AKEBOU,M,90,True
KLOTO,F,89,True
BINAH,F,33,False
TCHAOUDJO,M,46,True
DOUFELGOU,F,88,False
YOTO,M,53,True
ZIO,M,69,True
HAHO,M,48,True
TONE,M,97,True
KPENDJAL,F,24,False
VO,F,49,True
AGOU,F,36,True
AGOU,F,63,True
AKEBOU,M,47,False
KPELE,F,23,False
AVE,M,34,True
EST-MONO,F,80,False
AGOE-NYIVE,F,63,False
TANDJOARE,F,77,False
AGOE-NYIVE,F,73,True
TCHAOUDJO,M,92,True
MOYEN-MONO,F,85,True
OTI,F,55,False
ANIE,F,19,False
KLOTO,F,49,True
DANKPEN,M,35,True
KPENDJAL,M,51,True
TONE,F,21,False
CINKASSE,F,48,True
AGOU,F,24,False
OTI,F,71,False
DANYI,F,76,False
BASSAR,M,95,True
DANYI,F,36,True
LACS,M,80,True
WAWA,M,43,False
KLOTO,F,26,False
AMOU,M,41,True
LACS,M,84,False
VO,F,71,False
TCHAOUDJO,M,51,True
TCHAOUDJO,F,69,True
TCHAOUDJO,M,74,False
GOLFE,F,44,False
VO,F,51,True
VO,M,74,True
KPELE,M,57,True
TONE,M,63,True
YOTO,F,38,False
AGOU,F,41,True
YOTO,F,97,True
CINKASSE,F,57,True
GOLFE,F,56,False
SOTOUBOUA,F,50,True
BINAH,M,23,True
KERAN,F,57,True
DANKPEN,M,81,True
PLAINE DU MO,F,34,True
BASSAR,F,33,True
MOYEN-MONO,M,80,True
OGOU,M,73,True
WAWA,F,45,False
AGOE-NYIVE,M,52,True
GOLFE,M,61,False
OGOU,M,19,False
WAWA,F,68,False
ANIE,M,77,False
TCHAMBA,F,73,False
EST-MONO,F,62,True
ANIE,M,40,True
WAWA,M,91,True
HAHO,F,48,False
SOTOUBOUA,M,40,True
YOTO,M,68,True
AVE,F,41,True
KOZAH,M,70,True
BINAH,M,35,True
OTI,M,55,True
OGOU,F,84,False
BLITTA,M,20,True
GOLFE,F,49,True
TANDJOARE,M,94,True
ZIO,M,18,True
AKEBOU,F,90,False
BINAH,F,51,True
MOYEN-MONO,F,35,True
TONE,M,59,True
GOLFE,M,76,True
AVE,F,58,False
KPELE,M,55,False
AMOU,M,93,True
KPELE,F,54,False
HAHO,F,61,True
BINAH,F,81,True
BASSAR,F,45,False
MOYEN-MONO,M,56,False
EST-MONO,F,48,True
BINAH,M,95,False
BLITTA,F,18,True
TCHAMBA,M,52,False
HAHO,F,28,True
OTI,F,98,False
DANYI,M,54,False
AKEBOU,F,74,True
TCHAMBA,F,55,True
AKEBOU,M,22,True
MOYEN-MONO,F,84,False
OTI-SUD,F,45,False
KPENDJAL,F,25,True
OTI,M,77,False
TCHAOUDJO,M,68,False
ANIE,M,51,False
KOZAH,F,53,False
AGOU,M,31,True
LOME COMMUNE,F,39,False
HAHO,F,71,True
KERAN,F,49,False
TONE,M,80,True
GOLFE,F,40,False
MOYEN-MONO,M,18,True
BAS-MONO,M,57,True
ANIE,F,70,True
ASSOLI,M,95,True
YOTO,F,92,False
CINKASSE,M,79,True
LOME COMMUNE,M,47,True
BLITTA,M,67,False
BLITTA,F,85,False
KLOTO,M,34,True
BINAH,M,82,True
BASSAR,F,39,False
LOME COMMUNE,M,48,True
CINKASSE,F,79,False
AVE,F,72,True
WAWA,F,97,False
WAWA,F,37,False
AGOU,M,40,True
BINAH,F,52,True
GOLFE,M,90,False
KPENDJAL-OUEST,M,52,True
EST-MONO,F,71,True
TANDJOARE,M,88,True
DANYI,M,86,True
ZIO,M,44,True
YOTO,M,75,True
ZIO,F,60,True
HAHO,M,54,False
YOTO,M,30,True
DANKPEN,F,87,False
GOLFE,F,27,False
KPENDJAL-OUEST,M,20,True
KERAN,M,42,True
MOYEN-MONO,M,67,True
CINKASSE,M,75,True
DANKPEN,F,46,True
DOUFELGOU,M,27,True
ZIO,M,92,False
TCHAOUDJO,F,75,True
AVE,F,88,True
ASSOLI,F,86,False
ASSOLI,M,67,False
CINKASSE,F,74,False
AGOE-NYIVE,M,38,True
LACS,M,59,True
OTI-SUD,F,22,False
TCHAMBA,M,78,False
GOLFE,M,57,True
HAHO,M,26,True
AGOU,M,32,True
PLAINE DU MO,F,94,False
WAWA,F,91,True
AMOU,M,39,False
KPELE,M,43,False
AMOU,F,18,False
KPELE,F,64,False
AKEBOU,M,38,True
AGOU,M,35,True
DOUFELGOU,M,50,True
KPENDJAL-OUEST,M,21,True
ZIO,M,90,True
BASSAR,F,62,False
KPENDJAL-OUEST,M,65,True
KOZAH,F,75,True
VO,F,71,False
TANDJOARE,F,49,False
MOYEN-MONO,F,52,False
KPENDJAL-OUEST,M,91,True
PLAINE DU MO,M,61,False
MOYEN-MONO,M,25,True
BINAH,M,39,True
OTI,M,39,True
TCHAMBA,F,93,False
ANIE,M,72,True
EST-MONO,M,49,True
KPENDJAL,M,76,True
AGOU,M,19,True
AKEBOU,M,43,True
DANKPEN,F,49,True
CINKASSE,F,38,True
SOTOUBOUA,M,50,False
OGOU,F,73,True
ZIO,M,59,True
CINKASSE,F,42,False
DOUFELGOU,F,74,False
DOUFELGOU,F,86,False
KLOTO,F,32,False
OGOU,F,47,False
KPENDJAL-OUEST,F,78,True
AKEBOU,M,95,True
VO,F,81,True
AGOE-NYIVE,M,21,True
WAWA,M,94,True
LACS,M,66,True
TANDJOARE,F,43,True
ZIO,F,48,True
OTI,F,67,True
AKEBOU,F,21,True
AGOU,M,97,True
KPELE,F,98,False
TCHAMBA,F,91,True
BAS-MONO,F,28,False
AGOU,F,18,True
AVE,F,62,False
BLITTA,F,62,False
KERAN,M,31,True
LOME COMMUNE,M,89,False
KERAN,F,83,True
DANYI,M,90,True
DANKPEN,M,41,True
AVE,M,40,True
BLITTA,M,31,True
AGOE-NYIVE,F,59,False
KPENDJAL,F,88,True
MOYEN-MONO,F,72,False
KERAN,F,57,True
OTI,M,82,True
TANDJOARE,M,69,True
LOME COMMUNE,F,67,False
AGOU,M,25,True
DOUFELGOU,M,68,True
WAWA,F,88,True
HAHO,M,49,True
GOLFE,F,72,False
DOUFELGOU,F,84,True
BLITTA,F,41,True
OTI-SUD,M,68,False
MOYEN-MONO,M,27,False
OGOU,M,74,True
ASSOLI,M,36,True
GOLFE,M,62,True
TCHAOUDJO,M,73,True
OGOU,M,74,True
VO,M,79,False
BASSAR,M,68,True
DANKPEN,M,75,True
ANIE,M,95,True
HAHO,M,50,True
ASSOLI,F,63,False
KLOTO,M,92,True
WAWA,F,41,True
OTI,M,75,True
OTI,M,23,True
MOYEN-MONO,M,21,True
VO,F,82,False
TCHAOUDJO,M,47,False
AKEBOU,F,37,True
GOLFE,M,65,True
OGOU,F,84,False
CINKASSE,F,72,True
TANDJOARE,M,46,True
EST-MONO,F,49,True
VO,M,24,False
BAS-MONO,F,49,False
BASSAR,M,28,False
TONE,M,60,True
ZIO,F,50,True
TANDJOARE,M,19,True
TANDJOARE,M,60,False
SOTOUBOUA,M,69,False
GOLFE,M,33,True
BLITTA,F,87,True
TCHAOUDJO,M,75,True
TONE,F,79,False
BAS-MONO,M,95,True
AMOU,F,85,False
KPENDJAL,F,55,False
AKEBOU,M,74,False
OTI-SUD,M,89,True
WAWA,M,30,True
BASSAR,M,78,False
SOTOUBOUA,M,36,False
TONE,F,96,False
OTI,F,80,True
KPELE,F,73,True
TCHAOUDJO,F,33,False
AVE,M,62,True
AGOU,F,20,True
OTI,M,75,True
BASSAR,F,69,True
ANIE,F,28,False
TCHAMBA,F,64,False
KPENDJAL,F,19,False
MOYEN-MONO,F,92,False
SOTOUBOUA,F,21,True
YOTO,M,72,True
DANYI,M,94,True
HAHO,M,39,True
AKEBOU,M,96,True
AGOE-NYIVE,M,39,True
BASSAR,M,46,True
TONE,M,27,False
TANDJOARE,M,93,True
TANDJOARE,F,32,False
TONE,F,54,False
CINKASSE,F,73,False
YOTO,F,85,True
OGOU,F,46,True
BLITTA,M,75,False
DANYI,F,96,False
AGOU,M,60,True
DANYI,F,84,True
KPELE,M,36,True
PLAINE DU MO,F,82,False
OGOU,M,67,True
ANIE,F,44,False
AMOU,F,66,True
AGOE-NYIVE,F,78,True
TONE,M,68,True
KLOTO,F,59,True
LACS,M,26,True
TCHAMBA,M,21,False
CINKASSE,M,86,True
WAWA,F,20,True
OTI-SUD,F,26,True
TONE,F,33,False
ANIE,F,31,False
KPELE,F,48,True
YOTO,M,46,True
AKEBOU,M,85,False
TONE,M,75,True
MOYEN-MONO,F,96,False
CINKASSE,F,21,False
PLAINE DU MO,M,78,True
BINAH,M,25,True
LOME COMMUNE,M,96,False
BAS-MONO,F,90,False
PLAINE DU MO,M,68,True
WAWA,F,27,True
KOZAH,M,56,True
LACS,M,86,True
HAHO,M,79,True
GOLFE,F,63,False
KERAN,F,46,True
AVE,F,56,True
AVE,M,76,True
AGOU,M,54,True
DOUFELGOU,F,97,True
VO,F,97,False
AVE,M,89,True
BLITTA,F,32,True
HAHO,F,19,True
OGOU,F,96,True
KPENDJAL,F,71,True
OGOU,F,47,True
TCHAOUDJO,F,57,False
OGOU,F,44,False
VO,M,35,True
OTI-SUD,F,45,True
KPENDJAL-OUEST,M,27,False
ANIE,M,89,True
AKEBOU,M,32,True
OTI-SUD,F,63,True
AVE,F,42,True
BAS-MONO,M,76,True
LACS,M,20,True
OGOU,M,73,True
MOYEN-MONO,F,77,True
TCHAOUDJO,F,31,False
AKEBOU,M,73,True
ZIO,M,44,True
LOME COMMUNE,M,58,True
LACS,M,34,True
OTI-SUD,M,88,True
HAHO,M,94,True
TCHAOUDJO,M,23,True
SOTOUBOUA,M,56,True
CINKASSE,M,20,True
KLOTO,M,69,True
AMOU,M,40,True
AMOU,F,84,False
BASSAR,F,31,True
DANYI,F,76,False
GOLFE,F,45,False
CINKASSE,M,83,True
TONE,F,66,True
OTI-SUD,F,64,False
LACS,F,45,False
CINKASSE,F,29,False
KPENDJAL,M,64,True
SOTOUBOUA,M,22,True
LOME COMMUNE,F,53,True
MOYEN-MONO,M,76,True
OTI,F,30,False
KPENDJAL,M,91,True
OTI,F,82,True
PLAINE DU MO,M,65,True
VO,F,61,True
KERAN,F,55,False
DANKPEN,M,45,True
KERAN,M,66,True
ZIO,F,41,False
BLITTA,M,89,True
LOME COMMUNE,F,18,False
VO,M,25,True
BAS-MONO,F,48,True
AGOE-NYIVE,F,52,False
ANIE,F,31,False
GOLFE,M,65,True
TCHAMBA,F,87,False
VO,F,94,True
YOTO,M,18,True
SOTOUBOUA,F,97,False
DANYI,M,38,True
KOZAH,F,18,False
TCHAMBA,F,47,False
OTI,F,40,False
AVE,M,60,True
YOTO,F,69,True
KPENDJAL,F,56,False
TONE,F,64,True
SOTOUBOUA,F,19,True
BAS-MONO,F,53,True
OGOU,F,32,False
KERAN,M,21,True
AGOU,M,19,True
KOZAH,M,88,True
OTI,M,37,True
VO,M,64,True
AGOU,M,35,True
KPELE,F,54,True
GOLFE,M,81,False
EST-MONO,F,70,False
KLOTO,F,83,True
LACS,M,86,True
ZIO,F,48,False
DANKPEN,M,75,True
ZIO,M,76,True
TONE,M,30,True
TONE,F,76,True
YOTO,F,50,True
DANKPEN,M,66,True
VO,M,58,True
AGOU,F,57,True
KPENDJAL,F,78,True
AGOE-NYIVE,M,35,True
VO,M,21,True
KPELE,F,92,True
LOME COMMUNE,F,52,True
BAS-MONO,M,19,True
MOYEN-MONO,F,91,True
KPENDJAL-OUEST,M,95,True
OTI,F,83,True
AGOU,F,86,True
AGOE-NYIVE,M,92,True
AMOU,F,32,True
AMOU,M,43,False
MOYEN-MONO,F,53,True
HAHO,M,26,True
ASSOLI,F,27,True
KPENDJAL,F,58,True
TANDJOARE,M,62,True
LOME COMMUNE,F,32,False
SOTOUBOUA,M,21,False
AVE,M,73,False
AGOE-NYIVE,M,71,True
DANYI,M,47,True
KOZAH,M,39,True
SOTOUBOUA,F,70,False
DANYI,F,44,True
LOME COMMUNE,M,55,True
HAHO,F,28,False
AVE,F,95,True
VO,M,38,False
OGOU,F,20,False
VO,F,42,True
TCHAOUDJO,F,38,True
OTI,F,39,True
EST-MONO,F,60,False
BAS-MONO,F,98,True
DANYI,M,47,True
VO,M,75,True
OGOU,F,81,False
BASSAR,M,22,True
CINKASSE,F,28,False
OTI,M,27,False
YOTO,M,85,True
EST-MONO,F,69,False
ZIO,M,84,True
AGOU,M,35,True
TCHAMBA,M,43,True
SOTOUBOUA,M,23,False
TONE,F,66,False
ANIE,F,86,True
AGOU,F,99,False
AVE,F,36,True
BAS-MONO,F,96,True
ASSOLI,M,36,True
BAS-MONO,F,33,False
AMOU,F,60,True
AMOU,F,77,False
OTI-SUD,F,84,False
MOYEN-MONO,M,94,True
DOUFELGOU,F,29,True
LOME COMMUNE,F,77,True
ZIO,F,56,True
KLOTO,F,57,False
AVE,F,92,True
EST-MONO,M,65,True
LOME COMMUNE,M,77,True
AKEBOU,F,78,False
LACS,M,74,True
BINAH,M,29,False
SOTOUBOUA,M,33,True
CINKASSE,F,52,True
KPELE,F,48,True
BAS-MONO,M,65,True
OGOU,M,55,False
TCHAOUDJO,M,35,True
MOYEN-MONO,F,38,False
LOME COMMUNE,M,45,False
DANYI,F,94,False
AMOU,M,58,True
AVE,M,76,True
KLOTO,F,66,False
DANKPEN,F,35,False
EST-MONO,M,26,True
DANKPEN,F,89,True
AGOE-NYIVE,F,67,True
LOME COMMUNE,M,33,True
TCHAMBA,M,34,True
AKEBOU,F,78,False
BASSAR,F,51,True
AGOE-NYIVE,F,19,False
KERAN,F,64,True
CINKASSE,M,50,True
KPENDJAL-OUEST,M,78,True
BLITTA,F,80,False
DANYI,F,78,False
LOME COMMUNE,M,88,False
BAS-MONO,M,27,True
DANKPEN,M,75,True
LOME COMMUNE,M,76,True
OTI,F,24,True
AGOU,F,78,False
CINKASSE,F,57,False
BINAH,F,61,False
AGOE-NYIVE,M,49,True
AVE,F,72,True
DANKPEN,F,54,False
VO,F,29,True
LACS,M,57,True
DOUFELGOU,F,94,False
TANDJOARE,F,51,False
DOUFELGOU,M,51,True
WAWA,M,80,True
TCHAMBA,M,26,True
KPENDJAL,M,27,True
VO,M,46,True
OTI-SUD,M,94,True
BASSAR,M,99,True
SOTOUBOUA,F,53,False
BLITTA,F,91,True
KERAN,F,25,False
KPENDJAL,M,48,True
KPENDJAL,F,67,False
TANDJOARE,F,68,True
TCHAOUDJO,M,56,False
OTI-SUD,F,24,False
KOZAH,F,42,False
BASSAR,M,86,True
AKEBOU,M,78,True
HAHO,M,87,True
TANDJOARE,M,42,True
YOTO,F,79,True
BAS-MONO,M,45,True
CINKASSE,F,29,True
BINAH,M,27,True
ASSOLI,F,99,False
CINKASSE,M,61,True
TONE,M,72,True
KPENDJAL,M,37,True
CINKASSE,M,26,True
AGOE-NYIVE,F,28,True
PLAINE DU MO,F,54,False
AKEBOU,F,51,False
ASSOLI,M,72,True
AMOU,F,89,True
KPENDJAL-OUEST,M,97,True
OTI,M,93,True
TONE,M,29,True
AVE,M,67,False
AMOU,M,64,False
OTI-SUD,M,59,True
AMOU,M,57,True
AGOU,F,47,False
ANIE,M,70,True
OGOU,F,72,True
SOTOUBOUA,F,82,True
AKEBOU,M,96,True
AMOU,M,61,True
PLAINE DU MO,M,65,True
OTI,M,34,True
DOUFELGOU,F,34,True
EST-MONO,M,75,True
KOZAH,F,48,False
DOUFELGOU,F,68,True
TCHAMBA,F,87,True
DANYI,F,75,False
AKEBOU,M,69,True
DANYI,F,90,True
ASSOLI,M,88,True
BASSAR,M,43,True
ANIE,M,21,True
TCHAMBA,F,36,True
LACS,M,39,False
ZIO,M,77,True
BASSAR,M,46,True
DANKPEN,F,98,False
VO,F,88,True
AGOU,F,67,True
LOME COMMUNE,M,55,True
PLAINE DU MO,M,67,False
AGOU,M,27,True
HAHO,M,81,True
TONE,M,39,True
ZIO,F,35,False
KPENDJAL,M,23,True
OGOU,M,66,True
BLITTA,M,22,True
BASSAR,F,56,False
AGOE-NYIVE,M,60,True
EST-MONO,F,39,False
WAWA,M,57,True
EST-MONO,F,40,True
ANIE,F,18,False
LACS,F,90,True
TCHAOUDJO,M,60,False
KERAN,M,77,True
HAHO,M,38,True
BAS-MONO,M,36,True
WAWA,M,23,True
TCHAOUDJO,F,94,True
GOLFE,F,63,False
PLAINE DU MO,M,50,False
TCHAOUDJO,M,81,False
KERAN,M,96,True
TCHAOUDJO,F,87,False
AKEBOU,M,59,True
OTI-SUD,F,78,False
OTI,M,18,True
AKEBOU,F,29,True
AGOU,M,36,False
LACS,M,56,True
AVE,M,81,False
EST-MONO,M,73,True
KPENDJAL-OUEST,F,94,True
DANKPEN,F,58,True
AMOU,F,59,True
EST-MONO,M,97,True
EST-MONO,F,47,False
KPELE,M,96,True
AGOE-NYIVE,M,56,True
ANIE,F,75,True
PLAINE DU MO,M,30,True
BASSAR,M,32,True
TANDJOARE,F,65,True
BLITTA,M,55,True
BASSAR,M,45,True
LOME COMMUNE,F,93,False
LACS,M,97,True
YOTO,F,63,True
BAS-MONO,M,38,True
VO,M,34,False
LOME COMMUNE,M,99,True
ASSOLI,F,18,True
KLOTO,M,21,True
VO,M,32,False
DANKPEN,M,50,True
OGOU,M,48,True
MOYEN-MONO,F,90,True
TCHAMBA,F,72,True
TONE,M,72,True
GOLFE,F,73,False
TCHAMBA,F,37,True
BASSAR,M,92,True
GOLFE,F,80,False
ANIE,F,66,False
AVE,F,54,True
AVE,M,84,True
KPENDJAL,M,80,False
KERAN,F,71,True
KPENDJAL-OUEST,F,28,True
TANDJOARE,F,80,True
AGOU,F,30,True
GOLFE,F,58,False
LOME COMMUNE,F,24,False
ZIO,F,94,False
CINKASSE,M,23,True
ZIO,M,73,True
TANDJOARE,F,52,False
LACS,F,25,True
TCHAOUDJO,M,52,True
PLAINE DU MO,M,20,True
GOLFE,M,96,True
MOYEN-MONO,F,54,False
PLAINE DU MO,M,43,False
WAWA,M,36,False
HAHO,M,19,True
LACS,F,22,False
AGOE-NYIVE,F,84,False
ZIO,F,94,False
LACS,F,73,True
DANYI,F,28,True
OTI-SUD,M,65,True
BAS-MONO,F,38,True
CINKASSE,F,98,False
GOLFE,F,31,False
TANDJOARE,M,80,True
